case_id,A_bins_sum_m2,A_fin_full_m2,A_wetted,A_wetted_cell_m2,A_wetted_full_m2,D_h,D_h_m,D_h_over_L,H_fin,H_fin_m,N_fin,Nu,Nu_B0,Nu_B1,Nu_B2,Nu_B3,Nu_B4,Nu_cell,Nu_edge,Nu_field,Nu_lmtd,OR,P_TDP,P_sink_W,Phi_X0,Phi_X1,Phi_X2,Phi_X3,Phi_X4,Phi_X5,Phi_eff,Phi_in,Phi_mid,Phi_out,Pr,Pr_film,Pr_inlet,Q_LPM,Q_bins_sum_W,Q_full_sink_LPM,Q_in_W,Q_wall_fluid_W,R_TIM_K_W,R_base_K_W,R_spread_K_W,R_th_K_W,Re_active,Re_ch,Re_label,Re_recomputed_ch_Eq1_140mm,Rth_field,T_base_max_K,T_base_mean_K,T_ch_in_K,T_ch_out_K,T_chip_max_C,T_cl_out_K,T_in_K,T_out_bulk_K,T_out_over_T_wall_mean,T_wall_max_K,T_wall_mean_K,Tchip_field,W_pump_W,accepted,cells,clearance_m,converged,cp_inlet,dH_W,dT_B0_K,dT_B1_K,dT_B2_K,dT_B3_K,dT_B4_K,dT_lmtd_K,dT_wall_bulk_am_K,dT_wall_bulk_bins_K,dT_wall_chbulk_K,dp_field,dp_sink_Pa,energy_balance_pct,fluid,geometry_label,grid,h_W_m2K,h_cell_W_m2K,h_edge_W_m2K,h_lmtd_W_m2K,iterations,k,k_film,m_full_kg_s,m_in_kg_s,mass_split_closure_pct,partitions,passed_energy,passed_mass_split,passed_validity_envelope,phi_eff_field,phi_field,res_Ux_initial,res_Uy_initial,res_Uz_initial,res_h_initial,res_p_rgh_initial,residuals_met,run,solver_rc,stationarity_max_var,stationary,t_fin,thermal_data_source,u_in_m_s
C041,0.00290225625,0.66185964,0.6749281400000001,0.0028845100000000003,0.6749281400000001,0.0018275682182985553,0.0018275682182985553,0.01548786625676742,0.02397,0.02397,117,6.882791582158249,9.279828500441617,7.680496670318418,6.4392004119634425,4.636421192254867,2.0675063072932645,0.7862177767775744,2.09204088437527,6.882791582158249,0.786550108632236,0.4,700.0,700.0,0.7957945189934275,0.9471032698423871,0.9731740866928005,0.9829101896748879,0.9865545266942971,0.9815612216166386,0.9771309705596585,0.7957722671463199,0.9793243263970712,0.9815612216166386,67.54263703321114,38.72689358401779,67.54263703321114,7.922113617159198,2.973506725,7.922113617159198,3.00000132,2.97014222,0.006,0.08454833857142863,MISSING,0.09054833857142863,8.169109314147205,40,40,40,0.09054833857142863,357.333837,341.468134,298.727405,346.886719,88.38383700000004,299.782898,298.15,300.810604,0.06874630071895746,356.941559,336.851777,88.38383700000004,0.0006530462325073313,False,66080,0.015980000000000005,False,1052.1325,2.9574913186000003,8.766831500000023,4.404188500000032,2.3362000000000194,1.51177899999999,4.195787999999993,37.35568486601888,37.37147500000003,4.247627786280383,14.044715000000053,4.945999999996275,4.945999999996275,1.4169994231869112,FC-40,Plate-Fin,medium,241.2052280743095,27.552750348463366,73.31490320941627,27.564396811943066,4023,0.06404654327449999,0.06404654327449999,0.24492511836000003,0.00104668854,1.6241698731192139e-06,calibration,False,True,n,0.9771309705596585,0.7957722671463199,0.00035518391,0.00075398809,0.0018579498,0.00062670252,0.0085660271,False,rc=0 wall_s=1539 iterations=4023 end=2026-09-04_13:17:07,0,0.2389001837612821,False,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.02353997107364499
C042,0.00290225625,0.66185964,0.6749281400000001,0.0028845100000000003,0.6749281400000001,0.0018275682182985553,0.0018275682182985553,0.01548786625676742,0.02397,0.02397,117,8.158131959435446,10.032299298683007,8.42094600115648,7.682252798468726,6.215336352747785,3.49670987355417,1.2188842531209296,6.167546611808043,8.158131959435446,1.2192957612646311,0.4,700.0,700.0,0.7479108725755598,0.9301955472905119,0.9682048347969551,0.9809104645822521,0.9859113444383345,0.9874594469271262,0.976302750015851,0.7479108725755598,0.9761028952434821,0.9874594469271262,67.54263703321114,49.25033241490864,67.54263703321114,13.8636988300286,2.9984593109999995,13.8636988300286,3.00000132,2.9970461,0.006,0.06256385142857149,MISSING,0.06856385142857149,17.646238919710814,70,70,70,0.06856385142857149,341.944696,327.511558,298.334125,338.23608,72.99469600000005,299.187917,298.15,299.68588,0.06166868504181129,341.581382,323.055347,72.99469600000005,0.004222189478685452,True,66080,0.015980000000000005,True,1052.1325,2.9960601416,5.948236500000064,4.940072500000042,3.448453499999971,2.1439134999999965,1.43683249999998,24.129260707800928,24.137406999999996,3.5859430201434335,4.77024449999999,18.273000000001048,18.273000000001048,0.1313725555294041,FC-40,Plate-Fin,medium,288.11045631243456,43.04579775184387,217.81146437587057,43.0603304659073,10955,0.0645419215985,0.0645419215985,0.428617917,0.0018317005,5.459406596022454e-08,calibration,True,True,y,0.976302750015851,0.7479108725755598,1.2980509e-07,3.1583238e-08,5.98349e-07,9.9567248e-07,1.1176879e-06,True,pass2 rc=0 wall_s=588 iterations_this_pass=2465 end=2026-09-04_23:48:30,0,0.00017510213413359445,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.041194949378878735
C043,0.00290225625,0.66185964,0.6749281400000001,0.0028845100000000003,0.6749281400000001,0.0018275682182985553,0.0018275682182985553,0.01548786625676742,0.02397,0.02397,117,8.394814569618044,10.604250517074219,8.325757067846295,8.07179969379537,7.153885849369649,5.02485903081453,1.796642992105673,12.196653808811067,8.394814569618044,1.7972981058877384,0.4,700.0,700.0,0.7096983290334618,0.9082306590180298,0.9585705268837387,0.9768059672700072,0.9844120079229244,0.9872435307057988,0.9727102416413322,0.7096983290334618,0.9697837357900867,0.9872435307057988,67.54263703321114,55.229317885659135,67.54263703321114,19.805284042898,2.99767379,19.805284042898,3.00000132,2.99769877,0.006,0.04624417571428572,MISSING,0.05224417571428572,29.030167096653827,100,100,100,0.05224417571428572,330.520923,319.396449,298.238866,326.948678,61.57092300000001,298.866276,298.15,299.228305,0.06401012712329729,330.151081,314.99585,61.57092300000001,0.012172987748898873,True,66080,0.015980000000000005,True,1052.1325,2.996642008,4.50147149999998,4.659935999999959,3.972092499999974,2.7124749999999835,1.4914939999999888,16.300753721259483,16.30669750000004,3.4685612645574655,2.402078000000074,36.87799999999697,36.87799999999697,0.11197701739678467,FC-40,Plate-Fin,medium,297.78255084172764,63.73088157032201,432.64215698888074,63.75411989816085,8704,0.06482786741374999,0.06482786741374999,0.6123117569400001,0.00261671691,7.643165312859137e-08,calibration,True,True,y,0.9727102416413322,0.7096983290334618,4.9150807e-07,2.8672787e-08,1.1089621e-06,9.8060371e-07,9.9529468e-07,True,rc=0 wall_s=4347 iterations=8704 end=2026-09-04_14:16:59,0,0.0002621299026944316,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.05884992768411248
C044,0.00290225625,0.66185964,0.6749281400000001,0.0028845100000000003,0.6749281400000001,0.0018275682182985553,0.0018275682182985553,0.01548786625676742,0.02397,0.02397,117,8.546399404021482,11.814283535502,8.184921076034891,7.98633853796549,7.68323943382724,6.483627175246133,2.975783346292654,17.420527134184795,8.546399404021482,2.9771254184732876,0.4,700.0,700.0,0.6637252513522924,0.8714871806176095,0.9376544989363267,0.9654925601013385,0.9780531238404504,0.9833111175703658,0.9614826848890258,0.6637252513522924,0.9544012738634301,0.9833111175703658,67.54263703321114,60.120068878661826,67.54263703321114,29.707926064347,2.997910928,29.707926064347,3.00000132,2.9980111,0.006,0.030564640000000053,MISSING,0.03656464000000005,50.441212297156135,150,150,150,0.03656464000000005,319.545248,312.642995,298.191869,315.098873,50.59524800000004,298.593719,298.15,298.871427,0.07092837780070112,319.157499,308.321204,50.59524800000004,0.03993190881939444,True,66080,0.015980000000000005,True,1052.1325,2.998591416,3.3630620000000135,4.036238999999966,4.0625675,3.383884000000023,2.129054499999995,9.80606798346895,9.810490500000071,3.3949284674919724,1.6758330000000115,80.64900000000489,80.64900000000489,0.04699677932141583,FC-40,Plate-Fin,medium,304.26524127255675,105.94256072429104,620.1981256672537,105.99034060170392,10952,0.06506429884625,0.06506429884625,0.91846815606,0.00392507759,0.0,calibration,True,True,y,0.9614826848890258,0.6637252513522924,6.9429935e-08,1.1681275e-08,2.5631295e-07,9.1824752e-07,2.2870885e-07,True,rc=0 wall_s=4238 iterations=10952 end=2026-09-04_14:27:45,0,0.0009340259204702715,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.08827489152616873
C045,0.00290225625,0.66185964,0.6749281400000001,0.0028845100000000003,0.6749281400000001,0.0018275682182985553,0.0018275682182985553,0.01548786625676742,0.02397,0.02397,117,8.868086529751857,14.209449257460046,8.892700082275253,7.886830410646364,7.605329632623015,7.199848281326799,5.242559629977173,12.339873964614457,8.868086529751857,5.245229557227578,0.4,700.0,700.0,0.6091632417586308,0.81160865948923,0.8930813620471958,0.9349433083068817,0.9577998972526441,0.9690021102881234,0.9297143499121856,0.6091632417586308,0.9172329029088921,0.9690021102881234,67.54263703321114,63.33535370974644,67.54263703321114,49.513210107244994,2.9978965719999997,49.513210107244994,3.00000132,2.9980889,0.006,0.01883516000000002,MISSING,0.024835160000000023,97.7091895603423,250,250,250,0.024835160000000023,311.334612,308.087818,298.167991,304.95651,42.38461200000002,298.37722,298.15,298.584095,0.07520123621793072,310.918361,303.922445,42.38461200000002,0.17177452938473037,True,66080,0.015980000000000005,True,1052.1325,2.997423995,2.497041500000023,3.3057404999999562,3.7325480000000084,3.696668499999987,3.0914710000000127,5.552569691033698,5.55539749999997,3.2639013860710495,2.3601944999999773,208.15600000000268,208.15600000000268,0.08591079553257838,FC-40,Plate-Fin,medium,316.47824507699823,187.09290508615715,440.3770355296477,187.18818763531323,5986,0.06522101250875,0.06522101250875,1.53078199326,0.00654180339,0.0,calibration,True,True,y,0.9297143499121856,0.6091632417586308,6.4283854e-07,2.4006408e-08,7.5187212e-06,8.5389175e-07,9.7631733e-07,True,rc=0 wall_s=1332 iterations=5986 end=2026-09-04_14:33:03,0,0.0005322181409454052,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.1471248192102812
C046,0.002430346875,0.5515497,0.5646182000000001,0.0024131000000000005,0.5646182000000001,0.0018137395459976106,0.0018137395459976106,0.01537067411862382,0.019975000000000003,0.019975000000000003,117,1.077352746184478,0.8929509477568732,2.575964269511791,2.7467244966566717,3.6029517729143343,0.8520652629141235,0.07301295887207843,0.20141844867271327,1.077352746184478,0.07307026676505088,0.5,700.0,700.0,0.9523081895503042,0.9937872281300811,0.9954209634818502,0.9929977176491146,0.9926644743548515,0.9842818670096876,0.9928650233327005,0.9523081804479067,0.9969546389740007,0.9842818670096876,67.54263703321114,16.092063695440135,67.54263703321114,0.3326047902067742,3.242093415,0.3326047902067742,3.00000132,2.78184263,0.006,0.7033300485714287,MISSING,0.7093300485714287,0.09538363910418668,2,2,2,0.7093300485714287,790.481034,779.853435,480.193312,739.63582,521.5310340000001,331.519313,298.15,342.225341,0.09249675623258528,790.034474,774.656883,521.5310340000001,1.6630239509693372e-07,False,66080,0.019975000000000003,False,1052.1325,2.5900164502200003,135.53356099999996,6.520436000000018,5.954413499999987,4.397236499999963,25.28430800000001,454.1127792455141,454.4692125,35.640723840901046,164.74231700000007,0.029999999998835847,0.029999999998835847,13.666156312891214,FC-40,Plate-Fin,medium,37.42921726091691,2.5366045709391694,6.997647615813394,2.5385955526157167,4027,0.06301265,0.06301265,0.010283005278000001,4.3944467e-05,2.275598526746248e-08,calibration,False,True,n,0.9928650233327005,0.9523081804479067,1.8168419e-05,1.3009876e-05,3.8782271e-05,2.7951614e-05,0.00019927653,False,rc=0 wall_s=1566 iterations=4027 end=2026-09-04_14:43:05,0,0.029954307373190416,False,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.0009883103826565439
C047,0.002430346875,0.5515497,0.5646182000000001,0.0024131000000000005,0.5646182000000001,0.0018137395459976106,0.0018137395459976106,0.01537067411862382,0.019975000000000003,0.019975000000000003,117,1.632019656930749,1.6576309726580911,2.468709390780695,2.3373577184366927,2.7639048028360795,0.8713838722595091,0.11951257783495643,0.27959850221553934,1.632019656930749,0.1195687299106917,0.5,700.0,700.0,0.9254649604717977,0.9937558912909946,0.9947864512223269,0.9931696334530271,0.9926799685007801,0.9873847584742991,0.9926612851480624,0.9254610387785493,0.9960794400868414,0.9873847584742991,67.54263703321114,16.092063695440135,67.54263703321114,0.8315119755169355,3.421343797,0.8315119755169355,3.00000132,2.89750959,0.006,0.46160997857142855,MISSING,0.46760997857142855,0.37269480610725325,5,5,5,0.46760997857142855,621.276985,603.053878,358.868828,590.291581,352.326985,314.541125,298.15,319.855323,0.07234081271102326,620.878134,598.192565,352.326985,1.1779752987377258e-06,False,66080,0.019975000000000003,False,1052.1325,2.86736784532,97.60363100000001,3.166264999999953,3.883630500000095,3.5076219999999694,15.60706300000004,289.05409363252596,289.18990349999996,24.828486478584733,123.61236049999997,0.08500000000640284,0.08500000000640284,4.42111387737656,FC-40,Plate-Fin,medium,56.69936659992352,4.152086915858529,9.71376656560766,4.154037742316985,4017,0.06301265,0.06301265,0.02570756526,0.00010986139,1.092285450732058e-07,calibration,False,True,n,0.9926612851480624,0.9254610387785493,2.2505249e-05,1.6143777e-05,8.5357019e-05,1.5234273e-05,0.00070773905,False,rc=0 wall_s=736 iterations=4017 end=2026-09-04_14:40:01,0,0.007125649618050513,False,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.00247077595664136
C048,0.002430346875,0.5515497,0.5646182000000001,0.0024131000000000005,0.5646182000000001,0.0018137395459976106,0.0018137395459976106,0.01537067411862382,0.019975000000000003,0.019975000000000003,117,2.672191665900942,3.1258267625689857,2.3868962875627706,2.2724546467758953,2.3265681547087484,0.8841422059291854,0.20186220310600184,0.4401381856238068,2.672191665900942,0.20193418572893063,0.5,700.0,700.0,0.8916267682346628,0.9911148393951178,0.995056637124612,0.9934106631673769,0.9929543612855833,0.9891390921093466,0.9924148312236698,0.8916229919571587,0.9954482645917327,0.9891390921093466,67.54263703321114,16.092063695440135,67.54263703321114,1.663023951033871,3.3463417919000005,1.663023951033871,3.00000132,2.93303667,0.006,0.29459530000000006,MISSING,0.30059530000000007,1.0837700804284134,10,10,10,0.30059530000000007,504.36671,481.63619,315.132927,480.153799,235.41671000000002,307.516787,298.15,309.483706,0.0633234684386926,503.995273,477.131131,235.41671000000002,5.737432630924881e-06,False,66080,0.019975000000000003,False,1052.1325,2.7903897801,54.34860600000002,1.6508989999999812,2.5143374999999537,2.9825389999999743,12.457322499999975,173.25249739422287,173.314278,14.83138151910361,79.48776799999996,0.20699999999487773,0.20699999999487773,6.9870482556987685,FC-40,Plate-Fin,medium,92.83685661918894,7.013064461552059,15.291210639118141,7.015565270356003,4103,0.06301265,0.06301265,0.05141502639,0.000219722335,1.3653595478094542e-07,calibration,False,True,n,0.9924148312236698,0.8916229919571587,3.3263137e-05,1.7307542e-05,0.00016278737,2.1915576e-05,0.0008850213,False,rc=0 wall_s=842 iterations=4103 end=2026-09-04_14:47:05,0,0.002757321108914343,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.00494155191328272
C049,0.002430346875,0.5515497,0.5646182000000001,0.0024131000000000005,0.5646182000000001,0.0018137395459976106,0.0018137395459976106,0.01537067411862382,0.019975000000000003,0.019975000000000003,117,4.518680242716609,6.4214787583532225,3.6686086004631857,2.455487781664682,1.982593361671694,0.7035981807947133,0.3595505992907291,0.801729495735361,4.518680242716609,0.3596708606297152,0.5,700.0,700.0,0.8567981048180628,0.9780003510819518,0.9946410560355053,0.9946787543813526,0.994004686853072,0.9910781061521006,0.9922638410201274,0.8567942127633028,0.9958185716262798,0.9910781061521006,67.54263703321114,16.092063695440135,67.54263703321114,3.326047902067742,3.0504979812000004,3.326047902067742,3.00000132,2.96491727,0.006,0.18432166142857145,MISSING,0.19032166142857146,2.864115744733944,20,20,20,0.19032166142857146,427.175163,403.834219,302.300198,408.728213,158.225163,303.319592,298.15,304.379703,0.06139078657546761,426.811459,399.626188,158.225163,3.4590898181291555e-05,False,66080,0.019975000000000003,False,1052.1325,2.9520705114,24.5194975,2.0327350000000024,1.4976174999999898,2.424094000000025,9.417888500000004,98.32844791399882,98.36133650000005,7.995360426624418,44.11198250000001,0.6239999999961583,0.6239999999961583,1.5976929170151124,FC-40,Plate-Fin,medium,156.98726822411794,12.491449569147129,27.85355825809146,12.495627669403468,4081,0.06301265,0.06301265,0.10283005278,0.00043944467,2.275600068752339e-08,calibration,False,True,n,0.9922638410201274,0.8567942127633028,6.2579106e-05,6.4951879e-05,0.00042264464,8.0108268e-05,0.0027237848,False,rc=0 wall_s=877 iterations=4081 end=2026-09-04_14:54:38,0,0.03452429538631962,False,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.00988310382656544
C050,0.002430346875,0.5515497,0.5646182000000001,0.0024131000000000005,0.5646182000000001,0.0018137395459976106,0.0018137395459976106,0.01537067411862382,0.019975000000000003,0.019975000000000003,117,6.255391746925182,8.723163564295483,6.328053454286888,3.8404722767657153,1.80833628312806,2.401095175782882,0.6012662044613004,1.5273494060857808,6.255391746925182,0.6014040063223131,0.5,700.0,700.0,0.8522616134652757,0.9660740139620408,0.9902213480289168,0.9959008314328356,0.9945517193881434,0.9877385290559872,0.9917135963071335,0.8522616134652757,0.9942367016477568,0.9877385290559872,67.54263703321114,22.077577948798446,67.54263703321114,6.652095804135484,2.9885712985,6.652095804135484,3.00000132,2.99143359,0.006,0.12089363285714293,MISSING,0.12689363285714292,5.909535461388971,40,40,40,0.12689363285714292,382.775543,362.859014,299.417443,371.640268,113.82554300000005,300.399348,298.15,301.248323,0.051092416959114144,382.394099,358.791543,113.82554300000005,0.0002485666465476819,False,66080,0.019975000000000003,False,1052.1325,2.9001017588,14.16390350000006,4.574494000000016,1.4578450000000203,2.321508499999993,5.6095715000000155,59.07884145028838,59.09238149999999,5.634236669560437,23.262687500000027,2.24199999999837,2.24199999999837,3.3299839081404135,FC-40,Plate-Fin,medium,218.25302515226542,20.978409243514474,53.28980850905047,20.98321720347196,4000,0.06328207069474999,0.06328207069474999,0.20566010556,0.00087888934,7.96459777342344e-07,calibration,False,True,n,0.9917135963071335,0.8522616134652757,0.00025606784,0.00044454905,0.0015346894,0.00037115021,0.0078189122,False,rc=0 wall_s=781 iterations=4000 end=2026-09-04_08:31:33,0,0.05170297359379812,False,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.01976620765313088
C051,0.002430346875,0.5515497,0.5646182000000001,0.0024131000000000005,0.5646182000000001,0.0018137395459976106,0.0018137395459976106,0.01537067411862382,0.019975000000000003,0.019975000000000003,117,7.949098170200166,9.861911872459457,7.752090371949119,5.695500639798441,3.2875271327978233,5.4911151513313765,0.833957053129802,2.7369379337228312,7.949098170200166,0.8340744880738311,0.5,700.0,700.0,0.8305111580715393,0.9643714996758231,0.9860543976522934,0.9935829219437863,0.9952468152253073,0.9921292831070945,0.9906098118527041,0.8304867219496332,0.9909931321690838,0.9921292831070945,67.54263703321114,35.57537166907336,67.54263703321114,11.641167657237096,3.0242404703000005,11.641167657237096,3.00000132,3.0153372,0.006,0.09480450000000003,MISSING,0.10080450000000003,11.865929463525672,70,70,70,0.10080450000000003,364.51315,345.519443,298.620436,358.56878,95.56315000000002,299.496784,298.15,299.898046,0.040274273487239,364.139702,341.553539,95.56315000000002,0.0013063330306015784,False,66080,0.019975000000000003,False,1052.1325,2.8517525134,10.063080000000014,5.854304500000012,2.6782724999999914,1.5111635000000092,2.0806854999999587,42.52352798405843,42.529516,4.443280772953447,12.958931000000007,6.732999999992899,6.732999999992899,4.941624712351788,FC-40,Plate-Fin,medium,280.0556250274725,29.381240331877123,96.42538653801095,29.3853776963864,4087,0.06390007411099999,0.06390007411099999,0.35990570538,0.00153805857,7.802043554199868e-07,calibration,False,True,n,0.9906098118527041,0.8304867219496332,0.00024206989,0.00079411438,0.0021286467,0.00062114247,0.011427146,False,rc=0 wall_s=975 iterations=4087 end=2026-09-04_14:59:20,0,0.19659846722856,False,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.03459086339297904
C052,0.002430346875,0.5515497,0.5646182000000001,0.0024131000000000005,0.5646182000000001,0.0018137395459976106,0.0018137395459976106,0.01537067411862382,0.019975000000000003,0.019975000000000003,117,6.703498633612307,10.316359694986152,8.406666047242206,6.841080157216217,4.889923277177647,0.632145724083122,1.051850813133645,2.996074891265315,6.703498633612307,1.0519734168096484,0.5,700.0,700.0,0.806129963616976,0.9576696609702281,0.9842905076779801,0.9916642350651966,0.9947498580024283,0.9960519347756766,0.990511233687307,0.8061314234510909,0.9888474687038691,0.9960519347756766,67.54263703321114,42.770047210405366,67.54263703321114,16.630239510338708,2.9912118632999998,16.630239510338708,3.00000132,2.99380126,0.006,0.08070521571428571,MISSING,0.08670521571428572,19.38685765489091,100,100,100,0.08670521571428572,354.643651,335.948834,298.380408,342.388065,85.693651,299.206561,298.15,299.395408,0.03670915476932969,354.278864,332.07636,85.693651,0.0043094493984444475,False,66080,0.019975000000000003,False,1052.1325,2.90014487,7.960278000000017,6.242519500000014,3.715238999999997,1.9844910000000482,6.00384200000002,33.29977458000909,33.303656000000046,5.184128976340588,11.692123500000037,15.547999999995227,15.547999999995227,3.328546868772707,FC-40,Plate-Fin,medium,237.41224422837246,37.25252674586278,106.10949635239581,37.256868898440345,4056,0.064235707292,0.064235707292,0.5141502639,0.00219722335,1.8204794628715325e-07,calibration,False,True,n,0.990511233687307,0.8061314234510909,8.5151298e-05,9.1231773e-05,0.00061972838,0.00017422097,0.0019692267,False,rc=0 wall_s=1055 iterations=4056 end=2026-09-04_15:04:40,0,0.10773825393111132,False,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.04941551913282719
C053,0.002430346875,0.5515497,0.5646182000000001,0.0024131000000000005,0.5646182000000001,0.0018137395459976106,0.0018137395459976106,0.01537067411862382,0.019975000000000003,0.019975000000000003,117,8.35332324774976,11.010188576799797,8.481075374883137,7.781148421590662,6.1818619753009,3.6326048660267656,1.551326818727747,10.062802892349795,8.35332324774976,1.5515138869628335,0.5,700.0,700.0,0.7721282113587764,0.9418946711721533,0.9793998242267452,0.98983190185299,0.9929341679771834,0.9941446130612344,0.9872842140067004,0.7721282146271805,0.986187563508419,0.9941446130612344,67.54263703321114,50.95304554328171,67.54263703321114,24.94535926550807,2.99699947,24.94535926550807,3.00000132,2.99680773,0.006,0.05974139000000004,MISSING,0.06574139000000004,34.180767805922926,150,150,150,0.06574139000000004,339.968973,324.886521,298.248557,336.914813,71.01897300000003,298.778523,298.15,299.004594,0.0373258810330309,339.614518,321.045481,71.01897300000003,0.013755702610974875,True,66080,0.019975000000000003,True,1052.1325,2.991688805,5.743279500000028,6.0096110000000635,4.630430999999987,2.7306260000000293,1.5943465000000288,22.465474979112862,22.468184000000008,4.143304263339623,3.463796000000002,33.08599999999569,33.08599999999569,0.27708371141650284,FC-40,Plate-Fin,medium,297.62648540428734,55.27332476876572,358.5347495049897,55.2799899557444,6918,0.064623014159,0.064623014159,0.7712259165,0.00329583725,6.068260779589145e-08,calibration,True,True,y,0.9872842140067004,0.7721282146271805,4.4696915e-07,1.2152127e-07,2.074828e-06,8.7929402e-07,5.8070619e-06,True,rc=0 wall_s=1731 iterations=6918 end=2026-09-04_15:23:29,0,0.0004992078774358288,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.0741232786992408
C054,0.002430346875,0.5515497,0.5646182000000001,0.0024131000000000005,0.5646182000000001,0.0018137395459976106,0.0018137395459976106,0.01537067411862382,0.019975000000000003,0.019975000000000003,117,8.64658118838814,12.735071304569583,8.387064550138703,8.028712050492244,7.496506126138333,5.680214621665615,2.8724076493509503,22.554148705046494,8.64658118838814,2.8728441402696827,0.5,700.0,700.0,0.725179635402719,0.9069246764617209,0.9628188592240073,0.9828490849419653,0.9902553594632594,0.9924820634092717,0.9812658838313829,0.725179635402719,0.975298179579591,0.9924820634092717,67.54263703321114,58.66076659187638,67.54263703321114,41.57559877584678,2.997511847,41.57559877584678,3.00000132,2.99757352,0.006,0.035911611428571424,MISSING,0.04191161142857142,68.70509114932025,250,250,250,0.04191161142857142,323.288128,314.259363,298.186022,319.692276,54.338128,298.50422,298.15,298.665287,0.041804388817072144,322.916565,310.476146,54.338128,0.062037029713376296,True,66080,0.019975000000000003,True,1052.1325,2.997393982,3.8002955000000043,4.882037500000024,5.016203999999959,3.940474999999992,2.2651270000000068,12.066668849622006,12.06850250000008,3.9806423258229575,1.5369970000000421,89.528999999995,89.528999999995,0.08691122842571924,FC-40,Plate-Fin,medium,309.841429986134,102.9298024487661,808.2049465141531,102.94544365625485,5013,0.06499350926225,0.06499350926225,1.2853782606600002,0.00549306949,1.5790110421275655e-14,calibration,True,True,y,0.9812658838313829,0.725179635402719,5.2609363e-07,6.3175433e-08,2.959298e-06,9.4389486e-07,2.7609759e-06,True,rc=0 wall_s=1305 iterations=5013 end=2026-09-04_15:21:05,0,0.0002999217840735886,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.12353879783206799
C055,0.0019584375,0.4412397600000001,0.4543082600000001,0.0019416900000000005,0.4543082600000001,0.0017933845245126994,0.0017933845245126994,0.015198173936548301,0.015980000000000005,0.015980000000000005,117,1.1632636308342408,0.8499939184749524,2.7181836678429208,2.985101382316121,4.088511426853445,1.032295982379428,0.06601914943033087,0.19121651428643227,1.1632636308342408,0.06605725535303962,0.6,700.0,700.0,0.9701299006273248,0.9967717160566895,0.9973982388313646,0.995926040581978,0.9957125764289659,0.9884214508385049,0.9959439990953954,0.9701292433031283,0.9985329396275167,0.9884214508385049,67.54263703321114,16.092063695440135,67.54263703321114,0.26910389955558844,3.7770581709999997,0.26910389955558844,3.00000132,2.69118541,0.006,0.9151946714285714,MISSING,0.9211946714285714,0.05974151339374334,2,2,2,0.9211946714285714,938.78627,924.827246,573.288083,855.13177,669.83627,335.891098,298.15,347.851082,0.07985999334326017,938.32815,920.502694,669.83627,7.176103989610989e-08,False,66080,0.02397,False,1052.1325,2.45583319575,163.0112334999999,11.097636500000021,9.777283499999953,7.524703000000045,43.92694800000004,597.1574766924718,597.502153,47.18581715582562,206.29276750000008,0.01600000000325963,0.01600000000325963,18.138929493871025,FC-40,Plate-Fin,medium,40.87261991256698,2.319659559614807,6.718614510306953,2.3209984555056513,4002,0.06301265,0.06301265,0.0083197754172,3.55545958e-05,5.625151741714752e-08,calibration,False,True,n,0.9959439990953954,0.9701292433031283,2.0091886e-05,1.8485144e-05,3.197054e-05,3.2047499e-05,0.00021803337,False,rc=0 wall_s=3318 iterations=4002 end=2026-09-04_15:59:58,0,0.04218241262946411,False,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.0007996222116308382
